物料代码_加密,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211_预测
0075BFCCE0F6498C60AB406294E1569D,0,0,0,0,0,0,0,0,0,0,0,0.055733,0,0,0,0,0,0,0,0,0,0,1.41E-17
00773C192395FF8D2B33BC5A800CB495,7.98896,3.81416,61.50446,11.295592,6.41088,23.7384,13.18086,15.66432,22.8312,21.168,30.8448,19.53504,9.79776,14.87808,25.355466,5.49735,19.41408,22.9008,8.489679,3.581928,5.8612072,6.5907328,9.462493896
007E718C44995BC82A59781CC2B8FA7A,0,0,0.215,0,0.1677,0.0559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06E-17
008205D97C305346A36776566B12F199,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0.304,0.8132,0.3265,0.6811,0.7144,0.266,0.4104,1.88E-10
00821C8CABFB204B1615D557D9A2A459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76129,0.455,0.236304,0.87502,0.43399,0.31092,0.507876,0.518258,0.347579479
008655A17717B4C46B74CF23C7B201A0,0,0,0,0,0,0,0,0,0,0.0302,0,0,0,0,0,0.2544,0,0.72,0,0,0,0,8.59E-17
008ABC7A5E7508A643A0B16954D83E75,0,0,0,0,0,0.221615,0.103075,0.103075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-17
0095AB97CD0638F1207A7A7A7F3FCE60,0.008506,0,0,0,0.008507,0.008508,0.012761,0,0,0.004253,0,0,0,0,0,0,0.008506,0,0,0.0085064,0,0,1.67E-15
009CDA7FEC86EE0B308105FFF7F81C04,0,0,0,0,0,0,0,0,0,0,0.019808,0,0.019807,0,0,0,0,0,0.019808,0.0198081,0,0,2.56E-15
009DEEBBEBF0FA456F077AF114DB2B99,0,0,0,0,0,0,0,0.109273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86E-17
